"dataSeduta","numeroSeduta","votazione","numero","oggetto","esito","presenti","maggioranza","numeroLegale","votanti","favorevoli","contrari","astenuti","presidente"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-27",27,"Articolo 11","approvato",181,90,139,179,151,0,28,"http://dati.senato.it/senatore/6472"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-26",26,"Articolo 10","approvato",176,87,139,172,143,1,28,"http://dati.senato.it/senatore/6472"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-25",25,"Articolo 9","approvato",178,89,139,177,149,0,28,"http://dati.senato.it/senatore/6472"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-24",24,"Articolo 8","approvato",179,90,139,178,150,0,28,"http://dati.senato.it/senatore/6472"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-23",23,"Articolo 7","approvato",180,90,139,178,150,0,28,"http://dati.senato.it/senatore/6472"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-22",22,"Articolo 6","approvato",179,90,139,178,149,0,29,"http://dati.senato.it/senatore/6472"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-21",21,"Articolo 5","approvato",176,87,139,173,146,0,27,"http://dati.senato.it/senatore/6472"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-20",20,"Articolo 4","approvato",174,87,139,173,145,0,28,"http://dati.senato.it/senatore/6472"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-19",19,"Articolo 3","approvato",167,84,139,166,138,0,28,"http://dati.senato.it/senatore/6472"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-18",18,"Articolo 2","approvato",161,81,139,160,132,0,28,"http://dati.senato.it/senatore/6472"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-17",17,"Articolo 1","approvato",152,76,139,151,122,0,29,"http://dati.senato.it/senatore/6472"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-16",16,"Votazione finale","approvato",200,99,139,197,163,10,24,"http://dati.senato.it/senatore/6472"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-15",15,"Articolo 4","approvato",216,108,139,215,173,3,39,"http://dati.senato.it/senatore/422"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-14",14,"Articolo 3","approvato",216,108,139,215,173,5,37,"http://dati.senato.it/senatore/422"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-13",13,"Em. 3.1, Montevecchi e altri","respinto",211,105,139,209,36,164,9,"http://dati.senato.it/senatore/422"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-12",12,"Articolo 2","approvato",214,107,139,213,171,4,38,"http://dati.senato.it/senatore/422"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-11",11,"Em. 2.2, Montevecchi e altri","respinto",211,106,139,210,34,165,11,"http://dati.senato.it/senatore/422"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-10",10,"Em. 2.1, Montevecchi e altri","respinto",211,106,139,210,30,166,14,"http://dati.senato.it/senatore/422"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-9",9,"Articolo 1","approvato",215,108,139,214,173,1,40,"http://dati.senato.it/senatore/1103"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-8",8,"Em. 1.9, Montevecchi e altri","respinto",211,106,139,210,30,163,17,"http://dati.senato.it/senatore/1103"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-7",7,"Em. 1.8, Montevecchi e altri","respinto",205,103,139,204,31,165,8,"http://dati.senato.it/senatore/1103"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-6",6,"Em. 1.7, Montevecchi e altri","respinto",209,105,139,208,29,164,15,"http://dati.senato.it/senatore/1103"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-5",5,"Em. 1.6, Montevecchi e altri","respinto",209,105,139,208,30,163,15,"http://dati.senato.it/senatore/1103"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-4",4,"Em. 1.4 (prima parte), Montevecchi e altri","respinto",210,105,139,209,30,169,10,"http://dati.senato.it/senatore/1103"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-3",3,"Em. 1.3, Montevecchi e altri","respinto",210,105,139,209,29,170,10,"http://dati.senato.it/senatore/1103"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-2",2,"Em. 1.100, il Relatore","approvato",205,103,139,204,168,0,36,"http://dati.senato.it/senatore/1103"
2014-11-25,358,"http://dati.senato.it/votazione/17-358-1",1,"Verifica del numero legale","",191,139,139,181,0,0,0,"http://dati.senato.it/senatore/29110"
2014-11-20,356,"http://dati.senato.it/votazione/17-356-2",2,"Votazione finale","approvato",228,114,139,227,150,51,26,"http://dati.senato.it/senatore/1103"
2014-11-20,356,"http://dati.senato.it/votazione/17-356-1",1,"Verifica del numero legale","",161,138,138,148,0,0,0,"http://dati.senato.it/senatore/1103"
2014-11-19,355,"http://dati.senato.it/votazione/17-355-37",37,"Articolo 8","approvato",223,110,142,219,156,50,13,"http://dati.senato.it/senatore/29110"
2014-11-19,355,"http://dati.senato.it/votazione/17-355-36",36,"Articolo 7","approvato",220,110,142,218,152,54,12,"http://dati.senato.it/senatore/29110"
2014-11-19,355,"http://dati.senato.it/votazione/17-355-35",35,"Articolo 6","approvato",220,110,142,219,151,55,13,"http://dati.senato.it/senatore/29110"
2014-11-19,355,"http://dati.senato.it/votazione/17-355-34",34,"Em. 6.104, Stefani e Centinaio","respinto",216,108,142,215,13,199,3,"http://dati.senato.it/senatore/29110"
2014-11-19,355,"http://dati.senato.it/votazione/17-355-33",33,"Em. 6.103, Mussini e altri","respinto",220,110,142,219,80,134,5,"http://dati.senato.it/senatore/29110"
2014-11-19,355,"http://dati.senato.it/votazione/17-355-32",32,"Em. 6.101, Caliendo e altri","respinto",223,112,142,222,49,159,14,"http://dati.senato.it/senatore/29110"
2014-11-19,355,"http://dati.senato.it/votazione/17-355-31",31,"Em. 6.100, Cappelletti e Buccarella","respinto",230,115,141,229,46,182,1,"http://dati.senato.it/senatore/29110"
2014-11-19,355,"http://dati.senato.it/votazione/17-355-30",30,"Articolo 5","approvato",234,117,142,233,160,56,17,"http://dati.senato.it/senatore/29110"
2014-11-19,355,"http://dati.senato.it/votazione/17-355-29",29,"Em. 5.108, Stefani e Centinaio","respinto",231,116,141,230,61,167,2,"http://dati.senato.it/senatore/29110"
2014-11-19,355,"http://dati.senato.it/votazione/17-355-28",28,"Em. 5.105, Mussini e altri","respinto",228,114,142,227,68,156,3,"http://dati.senato.it/senatore/29110"
2014-11-19,355,"http://dati.senato.it/votazione/17-355-27",27,"Em. 5.104, Mussini e altri","approvato",232,116,142,231,225,6,0,"http://dati.senato.it/senatore/29110"
2014-11-19,355,"http://dati.senato.it/votazione/17-355-26",26,"Em. 5.103, Caliendo e altri","respinto",230,115,142,229,60,168,1,"http://dati.senato.it/senatore/29110"
2014-11-19,355,"http://dati.senato.it/votazione/17-355-25",25,"Em. 5.102, Buccarella e Cappelletti","respinto",231,115,142,229,25,188,16,"http://dati.senato.it/senatore/29110"
2014-11-19,355,"http://dati.senato.it/votazione/17-355-24",24,"Em. 5.100 (prima parte), Stefani e Centinaio","respinto",231,115,142,229,60,168,1,"http://dati.senato.it/senatore/29110"
2014-11-19,355,"http://dati.senato.it/votazione/17-355-23",23,"Em. 4.700, il Governo","approvato",234,117,142,233,132,60,41,"http://dati.senato.it/senatore/29110"
2014-11-19,355,"http://dati.senato.it/votazione/17-355-22",22,"Articolo 3","approvato",233,117,142,232,130,60,42,"http://dati.senato.it/senatore/29110"
2014-11-19,355,"http://dati.senato.it/votazione/17-355-21",21,"Em. 3.102, Cappelletti e altri","respinto",228,114,142,227,40,186,1,"http://dati.senato.it/senatore/29110"
2014-11-19,355,"http://dati.senato.it/votazione/17-355-20",20,"Em. 3.101, Stefani e Centinaio","respinto",227,114,142,226,62,163,1,"http://dati.senato.it/senatore/29110"
2014-11-19,355,"http://dati.senato.it/votazione/17-355-19",19,"Em. 3.100, Cappelletti e altri","respinto",230,115,142,229,36,189,4,"http://dati.senato.it/senatore/29110"
2014-11-19,355,"http://dati.senato.it/votazione/17-355-18",18,"Articolo 2","approvato",245,123,142,244,161,68,15,"http://dati.senato.it/senatore/29110"
2014-11-19,355,"http://dati.senato.it/votazione/17-355-17",17,"Em. 2.130 (testo 2), Caliendo e altri","approvato",247,124,142,246,238,2,6,"http://dati.senato.it/senatore/29110"
2014-11-19,355,"http://dati.senato.it/votazione/17-355-16",16,"Em. 2.128, Buccarella e Giarrusso","approvato",246,123,142,245,240,2,3,"http://dati.senato.it/senatore/29110"
2014-11-19,355,"http://dati.senato.it/votazione/17-355-15",15,"Em. 2.124, Stefani e Centinaio","respinto",252,126,142,251,76,173,2,"http://dati.senato.it/senatore/29110"
2014-11-19,355,"http://dati.senato.it/votazione/17-355-14",14,"Em. 2.123,D'Ascola e altri","approvato",251,126,142,250,209,25,16,"http://dati.senato.it/senatore/29110"
2014-11-19,355,"http://dati.senato.it/votazione/17-355-13",13,"Em. 2.118, Stefani e Centinaio","respinto",249,125,142,248,71,177,0,"http://dati.senato.it/senatore/29110"
2014-11-19,355,"http://dati.senato.it/votazione/17-355-12",12,"Em. 2.117, Caliendo e altri","respinto",253,126,142,250,106,142,2,"http://dati.senato.it/senatore/29110"
2014-11-19,355,"http://dati.senato.it/votazione/17-355-11",11,"Emm. 2.700, 2.113 e 2.114, il Governo;         Zeller e altri; Buccarella e Cappelletti","approvato",247,124,141,246,168,73,5,"http://dati.senato.it/senatore/29110"
2014-11-19,355,"http://dati.senato.it/votazione/17-355-10",10,"Em. 2.111, Caliendo e altri","respinto",247,124,141,246,75,145,26,"http://dati.senato.it/senatore/29110"
2014-11-19,355,"http://dati.senato.it/votazione/17-355-9",9,"Em. 2.110, Mussini e altri","respinto",248,124,141,247,30,206,11,"http://dati.senato.it/senatore/29110"
2014-11-19,355,"http://dati.senato.it/votazione/17-355-8",8,"Em. 2.106, Barani","respinto",244,122,141,243,78,163,2,"http://dati.senato.it/senatore/29110"
2014-11-19,355,"http://dati.senato.it/votazione/17-355-7",7,"Em. 2.105, Mussini e altri","respinto",252,126,141,251,15,210,26,"http://dati.senato.it/senatore/29110"
2014-11-19,355,"http://dati.senato.it/votazione/17-355-6",6,"Em. 2.104, Stefani e altri","respinto",254,127,141,252,100,149,3,"http://dati.senato.it/senatore/29110"
2014-11-19,355,"http://dati.senato.it/votazione/17-355-5",5,"Em. 2.103, Stefani e Centinaio","respinto",251,126,141,250,71,178,1,"http://dati.senato.it/senatore/29110"
2014-11-19,355,"http://dati.senato.it/votazione/17-355-4",4,"Em. 2.102, il Relatore","approvato",253,127,141,252,251,0,1,"http://dati.senato.it/senatore/29110"
2014-11-19,355,"http://dati.senato.it/votazione/17-355-3",3,"Emm. 2.100 e 2.101, Cappelletti                e Giarrusso; Mussini e altri","respinto",250,125,141,248,31,207,10,"http://dati.senato.it/senatore/29110"
2014-11-19,355,"http://dati.senato.it/votazione/17-355-2",2,"Articolo 1","approvato",216,108,139,215,153,55,7,"http://dati.senato.it/senatore/29110"
2014-11-19,355,"http://dati.senato.it/votazione/17-355-1",1,"Verifica del numero legale","",185,138,138,178,0,0,0,"http://dati.senato.it/senatore/6472"
2014-11-19,354,"http://dati.senato.it/votazione/17-354-1",1,"Verifica del numero legale","",146,139,139,132,0,0,0,"http://dati.senato.it/senatore/1103"
2014-11-18,353,"http://dati.senato.it/votazione/17-353-15",15,"Votazione finale","approvato",210,105,138,209,120,21,68,"http://dati.senato.it/senatore/422"
2014-11-18,353,"http://dati.senato.it/votazione/17-353-14",14,"Articolo 3","approvato",209,105,138,208,116,21,71,"http://dati.senato.it/senatore/422"
2014-11-18,353,"http://dati.senato.it/votazione/17-353-13",13,"Em. 3.1, Lucidi","respinto",208,104,138,207,19,120,68,"http://dati.senato.it/senatore/422"
2014-11-18,353,"http://dati.senato.it/votazione/17-353-12",12,"Articolo 2","approvato",208,104,138,207,116,19,72,"http://dati.senato.it/senatore/422"
2014-11-18,353,"http://dati.senato.it/votazione/17-353-11",11,"Articolo 1","approvato",208,104,138,207,116,20,71,"http://dati.senato.it/senatore/422"
2014-11-18,353,"http://dati.senato.it/votazione/17-353-10",10,"Em. 1.15, Lucidi","respinto",201,101,138,200,19,116,65,"http://dati.senato.it/senatore/422"
2014-11-18,353,"http://dati.senato.it/votazione/17-353-9",9,"Em. 1.14, Lucidi","respinto",204,102,138,203,18,117,68,"http://dati.senato.it/senatore/422"
2014-11-18,353,"http://dati.senato.it/votazione/17-353-8",8,"Em. 1.10, Lucidi","respinto",202,101,138,201,20,119,62,"http://dati.senato.it/senatore/422"
2014-11-18,353,"http://dati.senato.it/votazione/17-353-7",7,"Em. 1.7, Lucidi","respinto",204,102,138,202,17,162,23,"http://dati.senato.it/senatore/422"
2014-11-18,353,"http://dati.senato.it/votazione/17-353-6",6,"Em. 1.6, Lucidi","respinto",201,100,138,199,19,158,22,"http://dati.senato.it/senatore/422"
2014-11-18,353,"http://dati.senato.it/votazione/17-353-5",5,"Em. 1.5, Lucidi","respinto",199,99,138,196,16,116,64,"http://dati.senato.it/senatore/422"
2014-11-18,353,"http://dati.senato.it/votazione/17-353-4",4,"Em. 1.4, Lucidi","respinto",199,100,138,198,18,118,62,"http://dati.senato.it/senatore/422"
2014-11-18,353,"http://dati.senato.it/votazione/17-353-3",3,"Em. 1.3, Lucidi","respinto",190,95,138,189,16,109,64,"http://dati.senato.it/senatore/422"
2014-11-18,353,"http://dati.senato.it/votazione/17-353-2",2,"Em. 1.1, Lucidi","respinto",195,98,138,194,20,112,62,"http://dati.senato.it/senatore/422"
2014-11-18,353,"http://dati.senato.it/votazione/17-353-1",1,"Verifica del numero legale","",178,138,138,167,0,0,0,"http://dati.senato.it/senatore/422"
2014-11-13,351,"http://dati.senato.it/votazione/17-351-5",5,"Mozioni su crisi Meridiana/continuità territoriale Sardegna.ODG G1, Lai, Floris, Uras e altri","approvato",213,107,140,212,207,1,4,"http://dati.senato.it/senatore/26041"
2014-11-13,351,"http://dati.senato.it/votazione/17-351-4",4,"Mozioni su crisi Meridiana/continuità territoriale Sardegna.Mozione 1-00337 (testo 2), punto 4 disp., Serra e altri","respinto",211,106,140,210,54,153,3,"http://dati.senato.it/senatore/26041"
2014-11-13,351,"http://dati.senato.it/votazione/17-351-3",3,"Mozioni su crisi Meridiana/continuità territoriale Sardegna.Moz. 1-00337 (t.2), ad eccez. punto 4 disp., Serra e altri","approvato",211,105,140,209,207,0,2,"http://dati.senato.it/senatore/26041"
2014-11-13,351,"http://dati.senato.it/votazione/17-351-2",2,"Mozioni su crisi Meridiana/continuità territoriale Sardegna.Mozione 1-00329 (testo 2), Crosio e altri","approvato",209,105,140,208,208,0,0,"http://dati.senato.it/senatore/26041"
2014-11-13,351,"http://dati.senato.it/votazione/17-351-1",1,"Verifica del numero legale","",169,141,141,161,0,0,0,"http://dati.senato.it/senatore/422"
2014-11-12,350,"http://dati.senato.it/votazione/17-350-7",7,"Mozioni sul futuro dello stabilimento Acciai Speciali Terni.Mozione 1-00341 (testo 2), Pelino e altri","approvato",220,110,142,218,174,31,13,"http://dati.senato.it/senatore/26041"
2014-11-12,350,"http://dati.senato.it/votazione/17-350-6",6,"Mozioni sul futuro dello stabilimento Acciai Speciali Terni.Mozione 1-00339 (testo 2), Consiglio e altri","approvato",220,110,142,219,173,1,45,"http://dati.senato.it/senatore/26041"
2014-11-12,350,"http://dati.senato.it/votazione/17-350-5",5,"Mozioni sul futuro dello stabilimento Acciai Speciali Terni.Mozione 1-00338 (testo 2), De Petris e altri","approvato",219,109,142,217,185,32,0,"http://dati.senato.it/senatore/26041"
2014-11-12,350,"http://dati.senato.it/votazione/17-350-4",4,"Mozioni futuro stabilimento AST. Mozione 1-00327 (testo 4), punti 2, 3, 4 e 5 disp., Lucidi e altri","respinto",217,109,142,216,47,157,12,"http://dati.senato.it/senatore/26041"
2014-11-12,350,"http://dati.senato.it/votazione/17-350-3",3,"Mozioni futuro stabilimento AST. Mozione 1-00327 (testo 4), premesse e punti 1, 6, 7, 8, 9 e 10 disp., Lucidi e altri","approvato",218,109,142,217,212,2,3,"http://dati.senato.it/senatore/26041"
2014-11-12,350,"http://dati.senato.it/votazione/17-350-2",2,"Controprova","approvato",215,108,142,214,172,30,12,"http://dati.senato.it/senatore/26041"
2014-11-12,350,"http://dati.senato.it/votazione/17-350-1",1,"Verifica del numero legale","",222,140,140,215,0,0,0,"http://dati.senato.it/senatore/1103"
2014-11-12,349,"http://dati.senato.it/votazione/17-349-4",4,"Votazione finale","approvato",241,121,141,240,234,0,6,"http://dati.senato.it/senatore/422"
2014-11-12,349,"http://dati.senato.it/votazione/17-349-3",3,"Articolo 2","approvato",205,102,141,203,200,1,2,"http://dati.senato.it/senatore/422"
2014-11-12,349,"http://dati.senato.it/votazione/17-349-2",2,"Articolo 1","approvato",207,104,141,206,203,0,3,"http://dati.senato.it/senatore/422"
2014-11-12,349,"http://dati.senato.it/votazione/17-349-1",1,"Verifica del numero legale","",184,141,141,176,0,0,0,"http://dati.senato.it/senatore/422"
2014-11-11,348,"http://dati.senato.it/votazione/17-348-29",29,"Votazione finale","approvato",197,99,141,196,195,0,1,"http://dati.senato.it/senatore/422"
2014-11-11,348,"http://dati.senato.it/votazione/17-348-28",28,"Em. 1.116 (testo 2), Cioffi e Scibona","approvato",224,112,141,223,221,2,0,"http://dati.senato.it/senatore/6472"
2014-11-11,348,"http://dati.senato.it/votazione/17-348-27",27,"Em. 1.127, Cioffi e Scibona","respinto",225,113,141,224,52,158,14,"http://dati.senato.it/senatore/6472"
2014-11-11,348,"http://dati.senato.it/votazione/17-348-26",26,"Em. 1.126 (testo 2), Cioffi e Scibona","approvato",228,114,141,227,226,1,0,"http://dati.senato.it/senatore/6472"
2014-11-11,348,"http://dati.senato.it/votazione/17-348-25",25,"Em. 1.125 (testo 2), Cioffi e Scibona","approvato",230,115,141,229,228,1,0,"http://dati.senato.it/senatore/6472"
2014-11-11,348,"http://dati.senato.it/votazione/17-348-24",24,"Em. 1.124, Susta","respinto",225,113,141,224,11,158,55,"http://dati.senato.it/senatore/6472"
2014-11-11,348,"http://dati.senato.it/votazione/17-348-23",23,"Em. 1.800, il Relatore","approvato",227,114,141,226,221,2,3,"http://dati.senato.it/senatore/6472"
2014-11-11,348,"http://dati.senato.it/votazione/17-348-22",22,"Emm. 1.700 e 1.121, il Relatore; Susta","approvato",232,116,141,231,190,1,40,"http://dati.senato.it/senatore/6472"
2014-11-11,348,"http://dati.senato.it/votazione/17-348-21",21,"Em. 1.120, Cioffi e Scibona","respinto",228,114,141,227,48,166,13,"http://dati.senato.it/senatore/6472"
2014-11-11,348,"http://dati.senato.it/votazione/17-348-20",20,"Em. 1.119, Cioffi e Scibona","respinto",226,113,141,225,58,166,1,"http://dati.senato.it/senatore/6472"
