"persona","cognome","nome","dataNascita","nato","luogoNascita","genere","collegio","nomeGruppo","sigla","commissione","aggiornamento"
"http://dati.camera.it/ocd/persona.rdf/p307722","SCUTELLA'","ELISA","19871031","nato a GENOVA, GENOVA, LIGURIA, il 31.10.1987","GENOVA","female","CALABRIA - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","GIUNTA PER LE AUTORIZZAZIONI",2023-03-06 12:00:38
"http://dati.camera.it/ocd/persona.rdf/p307722","SCUTELLA'","ELISA","19871031","nato a GENOVA, GENOVA, LIGURIA, il 31.10.1987","GENOVA","female","CALABRIA - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)",2023-03-06 12:00:38
"http://dati.camera.it/ocd/persona.rdf/p308846","AURIEMMA","CARMELA","19810703","nato a MADDALONI, CASERTA, CAMPANIA, il 03.07.1981","MADDALONI","female","CAMPANIA 1 - P02","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","COMITATO PER LE INCOMPATIBILITA', LE INELEGGIBILITA' E LE DECADENZE",2023-03-06 12:01:03
"http://dati.camera.it/ocd/persona.rdf/p308846","AURIEMMA","CARMELA","19810703","nato a MADDALONI, CASERTA, CAMPANIA, il 03.07.1981","MADDALONI","female","CAMPANIA 1 - P02","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","GIUNTA DELLE ELEZIONI",2023-03-06 12:01:03
"http://dati.camera.it/ocd/persona.rdf/p308846","AURIEMMA","CARMELA","19810703","nato a MADDALONI, CASERTA, CAMPANIA, il 03.07.1981","MADDALONI","female","CAMPANIA 1 - P02","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)",2023-03-06 12:01:03
"http://dati.camera.it/ocd/persona.rdf/p307863","PELLEGRINI","MARCO","19640730","nato a FOGGIA, FOGGIA, PUGLIA, il 30.07.1964","FOGGIA","male","PUGLIA - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","IV COMMISSIONE (DIFESA)",2023-03-06 12:01:03
"http://dati.camera.it/ocd/persona.rdf/p307863","PELLEGRINI","MARCO","19640730","nato a FOGGIA, FOGGIA, PUGLIA, il 30.07.1964","FOGGIA","male","PUGLIA - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","COMITATO PARLAMENTARE PER LA SICUREZZA DELLA REPUBBLICA",2023-03-06 12:01:03
"http://dati.camera.it/ocd/persona.rdf/p307302","ASCARI","STEFANIA","19800303","nato a CORREGGIO, REGGIO NELL'EMILIA, EMILIA-ROMAGNA, il 03.03.1980","CORREGGIO","female","EMILIA-ROMAGNA - P02","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","GIUNTA DELLE ELEZIONI",2023-03-06 12:01:35
"http://dati.camera.it/ocd/persona.rdf/p307302","ASCARI","STEFANIA","19800303","nato a CORREGGIO, REGGIO NELL'EMILIA, EMILIA-ROMAGNA, il 03.03.1980","CORREGGIO","female","EMILIA-ROMAGNA - P02","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","II COMMISSIONE (GIUSTIZIA)",2023-03-06 12:01:35
"http://dati.camera.it/ocd/persona.rdf/p308781","ONORI","FEDERICA","19880616","nato a ALBANO LAZIALE, ROMA, LAZIO, il 16.06.1988","ALBANO LAZIALE","female","EUROPA","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","III COMMISSIONE (AFFARI ESTERI E COMUNITARI)",2023-03-30 12:00:21
"http://dati.camera.it/ocd/persona.rdf/p307418","SCERRA","FILIPPO","19780325","nato a CATANIA, CATANIA, SICILIA, il 25.03.1978","CATANIA","male","SICILIA 2 - P03","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","COLLEGIO DEI QUESTORI",2023-04-12 12:00:37
"http://dati.camera.it/ocd/persona.rdf/p307418","SCERRA","FILIPPO","19780325","nato a CATANIA, CATANIA, SICILIA, il 25.03.1978","CATANIA","male","SICILIA 2 - P03","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","UFFICIO DI PRESIDENZA",2023-04-12 12:00:37
"http://dati.camera.it/ocd/persona.rdf/p307418","SCERRA","FILIPPO","19780325","nato a CATANIA, CATANIA, SICILIA, il 25.03.1978","CATANIA","male","SICILIA 2 - P03","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","COMITATO DI VIGILANZA SULL'ATTIVITA' DI DOCUMENTAZIONE",2023-04-12 12:00:37
"http://dati.camera.it/ocd/persona.rdf/p307418","SCERRA","FILIPPO","19780325","nato a CATANIA, CATANIA, SICILIA, il 25.03.1978","CATANIA","male","SICILIA 2 - P03","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","COMITATO PER GLI AFFARI DEL PERSONALE",2023-04-12 12:00:37
"http://dati.camera.it/ocd/persona.rdf/p307418","SCERRA","FILIPPO","19780325","nato a CATANIA, CATANIA, SICILIA, il 25.03.1978","CATANIA","male","SICILIA 2 - P03","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","COMITATO PER LA SICUREZZA",2023-04-12 12:00:37
"http://dati.camera.it/ocd/persona.rdf/p307418","SCERRA","FILIPPO","19780325","nato a CATANIA, CATANIA, SICILIA, il 25.03.1978","CATANIA","male","SICILIA 2 - P03","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","COMITATO PER LA COMUNICAZIONE E L'INFORMAZIONE ESTERNA",2023-04-12 12:00:37
"http://dati.camera.it/ocd/persona.rdf/p307418","SCERRA","FILIPPO","19780325","nato a CATANIA, CATANIA, SICILIA, il 25.03.1978","CATANIA","male","SICILIA 2 - P03","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)",2023-04-12 12:00:37
"http://dati.camera.it/ocd/persona.rdf/p307804","FENU","EMILIANO","19770129","nato a SINISCOLA, NUORO, SARDEGNA, il 29.01.1977","SINISCOLA","male","SARDEGNA - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","VI COMMISSIONE (FINANZE)",2023-04-21 12:01:14
"http://dati.camera.it/ocd/persona.rdf/p301457","FRASSINETTI","PAOLA","19560502","nato a GENOVA, GENOVA, LIGURIA, il 02.05.1956","GENOVA","female","LOMBARDIA 1 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE)",2022-11-10 12:01:17
"http://dati.camera.it/ocd/persona.rdf/p307452","PRISCO","EMANUELE","19771123","nato a PERUGIA, PERUGIA, UMBRIA, il 23.11.1977","PERUGIA","male","UMBRIA - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","III COMMISSIONE (AFFARI ESTERI E COMUNITARI)",2022-11-10 12:01:24
"http://dati.camera.it/ocd/persona.rdf/p308764","CIANCITTO","FRANCESCO MARIA SALVATORE","19670317","nato a CATANIA, CATANIA, SICILIA, il 17.03.1967","CATANIA","male","SICILIA 2 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","XII COMMISSIONE (AFFARI SOCIALI)",2022-11-10 12:01:26
"http://dati.camera.it/ocd/persona.rdf/p308768","LAMPIS","GIANNI","19880531","nato a CAGLIARI, CAGLIARI, SARDEGNA, il 31.05.1988","CAGLIARI","male","SARDEGNA - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)",2022-11-10 12:01:29
"http://dati.camera.it/ocd/persona.rdf/p308927","RUSSO","GAETANA","19810425","nato a FIDENZA, PARMA, EMILIA-ROMAGNA, il 25.04.1981","FIDENZA","female","EMILIA-ROMAGNA - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI)",2022-11-10 12:01:32
"http://dati.camera.it/ocd/persona.rdf/p308915","CHIESA","PAOLA MARIA","19790912","nato a PAVIA, PAVIA, LOMBARDIA, il 12.09.1979","PAVIA","female","LOMBARDIA 4 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","IV COMMISSIONE (DIFESA)",2022-11-10 12:01:36
"http://dati.camera.it/ocd/persona.rdf/p308825","AMICH","VINCENZO","19770726","nato a CASALE MONFERRATO, ALESSANDRIA, PIEMONTE, il 26.07.1977","CASALE MONFERRATO","male","PIEMONTE 2 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI)",2022-11-10 12:01:38
"http://dati.camera.it/ocd/persona.rdf/p308813","ZURZOLO","IMMACOLATA","19730607","nato a TORINO, TORINO, PIEMONTE, il 07.06.1973","TORINO","female","PIEMONTE 1 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO)",2022-11-10 12:01:40
"http://dati.camera.it/ocd/persona.rdf/p308897","MESSINA","MANLIO","19731112","nato a CATANIA, CATANIA, SICILIA, il 12.11.1973","CATANIA","male","SICILIA 2 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE)",2022-11-10 12:02:31
"http://dati.camera.it/ocd/persona.rdf/p308784","DI GIUSEPPE","ANDREA","19680520","nato a ROMA, ROMA, LAZIO, il 20.05.1968","ROMA","male","AMERICA SETTENTRIONALE E CENTRALE","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","III COMMISSIONE (AFFARI ESTERI E COMUNITARI)",2022-11-10 12:02:40
"http://dati.camera.it/ocd/persona.rdf/p307175","SILVESTRI","RACHELE","19860830","nato a ASCOLI PICENO, ASCOLI PICENO, MARCHE, il 30.08.1986","ASCOLI PICENO","female","ABRUZZO - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)",2022-11-10 12:02:41
"http://dati.camera.it/ocd/persona.rdf/p308917","COLOSIMO","CHIARA","19860602","nato a ROMA, ROMA, LAZIO, il 02.06.1986","ROMA","female","LAZIO 2 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","UFFICIO DI PRESIDENZA",2022-11-10 12:02:46
"http://dati.camera.it/ocd/persona.rdf/p308917","COLOSIMO","CHIARA","19860602","nato a ROMA, ROMA, LAZIO, il 02.06.1986","ROMA","female","LAZIO 2 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","XII COMMISSIONE (AFFARI SOCIALI)",2022-11-10 12:02:46
"http://dati.camera.it/ocd/persona.rdf/p308794","CALOVINI","GIANGIACOMO","19820316","nato a BRESCIA, BRESCIA, LOMBARDIA, il 16.03.1982","BRESCIA","male","LOMBARDIA 3 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","III COMMISSIONE (AFFARI ESTERI E COMUNITARI)",2022-11-10 12:02:48
"http://dati.camera.it/ocd/persona.rdf/p308905","MAERNA","NOVO UMBERTO","19560906","nato a MILANO, MILANO, LOMBARDIA, il 06.09.1956","MILANO","male","LOMBARDIA 2 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","X COMMISSIONE (ATTIVITA'  PRODUTTIVE, COMMERCIO E TURISMO)",2022-11-12 12:00:42
"http://dati.camera.it/ocd/persona.rdf/p307918","DE BERTOLDI","ANDREA","19660512","nato a BOLZANO, BOLZANO, TRENTINO ALTO-ADIGE, il 12.05.1966","BOLZANO","male","TRENTINO-ALTO ADIGE/SÜDTIROL - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","VI COMMISSIONE (FINANZE)",2022-11-26 12:00:47
"http://dati.camera.it/ocd/persona.rdf/p35980","CIOCCHETTI","LUCIANO","19580303","nato a ROMA, ROMA, LAZIO, il 03.03.1958","ROMA","male","LAZIO 1 - P03","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","XII COMMISSIONE (AFFARI SOCIALI)",2022-11-26 12:01:08
"http://dati.camera.it/ocd/persona.rdf/p307612","OSNATO","MARCO","19720320","nato a BELLUNO, BELLUNO, VENETO, il 20.03.1972","BELLUNO","male","LOMBARDIA 1 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","CONFERENZA DEI PRESIDENTI DELLE COMMISSIONI PERMANENTI",2023-01-11 12:00:45
"http://dati.camera.it/ocd/persona.rdf/p307612","OSNATO","MARCO","19720320","nato a BELLUNO, BELLUNO, VENETO, il 20.03.1972","BELLUNO","male","LOMBARDIA 1 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","VI COMMISSIONE (FINANZE)",2023-01-11 12:00:45
"http://dati.camera.it/ocd/persona.rdf/p307455","ROTELLI","MAURO","19710402","nato a VITERBO, VITERBO, LAZIO, il 02.04.1971","VITERBO","male","LAZIO 2 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","CONFERENZA DEI PRESIDENTI DELLE COMMISSIONI PERMANENTI",2023-01-11 12:00:46
"http://dati.camera.it/ocd/persona.rdf/p307455","ROTELLI","MAURO","19710402","nato a VITERBO, VITERBO, LAZIO, il 02.04.1971","VITERBO","male","LAZIO 2 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)",2023-01-11 12:00:46
"http://dati.camera.it/ocd/persona.rdf/p307575","MASCHIO","CIRO","19710723","nato a NEGRAR, VERONA, VENETO, il 23.07.1971","NEGRAR","male","VENETO 2 - P03","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","CONFERENZA DEI PRESIDENTI DELLE COMMISSIONI PERMANENTI",2023-01-11 12:01:09
"http://dati.camera.it/ocd/persona.rdf/p307575","MASCHIO","CIRO","19710723","nato a NEGRAR, VERONA, VENETO, il 23.07.1971","NEGRAR","male","VENETO 2 - P03","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","II COMMISSIONE (GIUSTIZIA)",2023-01-11 12:01:09
"http://dati.camera.it/ocd/persona.rdf/p308923","PULCIANI","PAOLO","19720203","nato a ROMA, ROMA, LAZIO, il 03.02.1972","ROMA","male","LAZIO 2 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMITATO PARLAMENTARE PER I PROCEDIMENTI DI ACCUSA",2023-03-06 12:00:36
"http://dati.camera.it/ocd/persona.rdf/p308923","PULCIANI","PAOLO","19720203","nato a ROMA, ROMA, LAZIO, il 03.02.1972","ROMA","male","LAZIO 2 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","GIUNTA PER LE AUTORIZZAZIONI",2023-03-06 12:00:36
"http://dati.camera.it/ocd/persona.rdf/p308923","PULCIANI","PAOLO","19720203","nato a ROMA, ROMA, LAZIO, il 03.02.1972","ROMA","male","LAZIO 2 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","II COMMISSIONE (GIUSTIZIA)",2023-03-06 12:00:36
"http://dati.camera.it/ocd/persona.rdf/p308839","PALOMBI","ALESSANDRO","19760707","nato a TIVOLI, ROMA, LAZIO, il 07.07.1976","TIVOLI","male","LAZIO 1 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMITATO PARLAMENTARE PER I PROCEDIMENTI DI ACCUSA",2023-03-06 12:00:37
"http://dati.camera.it/ocd/persona.rdf/p308839","PALOMBI","ALESSANDRO","19760707","nato a TIVOLI, ROMA, LAZIO, il 07.07.1976","TIVOLI","male","LAZIO 1 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","GIUNTA PER LE AUTORIZZAZIONI",2023-03-06 12:00:37
"http://dati.camera.it/ocd/persona.rdf/p308839","PALOMBI","ALESSANDRO","19760707","nato a TIVOLI, ROMA, LAZIO, il 07.07.1976","TIVOLI","male","LAZIO 1 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","II COMMISSIONE (GIUSTIZIA)",2023-03-06 12:00:37
"http://dati.camera.it/ocd/persona.rdf/p308796","COPPO","MARCELLO","19781127","nato a ASTI, ASTI, PIEMONTE, il 27.11.1978","ASTI","male","PIEMONTE 2 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","GIUNTA DELLE ELEZIONI",2023-03-06 12:00:39
"http://dati.camera.it/ocd/persona.rdf/p308796","COPPO","MARCELLO","19781127","nato a ASTI, ASTI, PIEMONTE, il 27.11.1978","ASTI","male","PIEMONTE 2 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO)",2023-03-06 12:00:39
"http://dati.camera.it/ocd/persona.rdf/p308762","BENVENUTI GOSTOLI","STEFANO MARIA","19760117","nato a ANCONA, ANCONA, MARCHE, il 17.01.1976","ANCONA","male","MARCHE - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMITATO PARLAMENTARE PER I PROCEDIMENTI DI ACCUSA",2023-03-06 12:00:59
"http://dati.camera.it/ocd/persona.rdf/p308762","BENVENUTI GOSTOLI","STEFANO MARIA","19760117","nato a ANCONA, ANCONA, MARCHE, il 17.01.1976","ANCONA","male","MARCHE - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","GIUNTA PER LE AUTORIZZAZIONI",2023-03-06 12:00:59
"http://dati.camera.it/ocd/persona.rdf/p308762","BENVENUTI GOSTOLI","STEFANO MARIA","19760117","nato a ANCONA, ANCONA, MARCHE, il 17.01.1976","ANCONA","male","MARCHE - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)",2023-03-06 12:00:59
"http://dati.camera.it/ocd/persona.rdf/p308887","MICHELOTTI","FRANCESCO","19830331","nato a COLLE DI VAL D'ELSA, SIENA, TOSCANA, il 31.03.1983","COLLE DI VAL D'ELSA","male","TOSCANA - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMITATO PER LE INCOMPATIBILITA', LE INELEGGIBILITA' E LE DECADENZE",2023-03-06 12:01:02
"http://dati.camera.it/ocd/persona.rdf/p308887","MICHELOTTI","FRANCESCO","19830331","nato a COLLE DI VAL D'ELSA, SIENA, TOSCANA, il 31.03.1983","COLLE DI VAL D'ELSA","male","TOSCANA - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","GIUNTA DELLE ELEZIONI",2023-03-06 12:01:02
"http://dati.camera.it/ocd/persona.rdf/p308887","MICHELOTTI","FRANCESCO","19830331","nato a COLLE DI VAL D'ELSA, SIENA, TOSCANA, il 31.03.1983","COLLE DI VAL D'ELSA","male","TOSCANA - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)",2023-03-06 12:01:02
"http://dati.camera.it/ocd/persona.rdf/p308805","BALDELLI","ANTONIO","19710624","nato a ANCONA, ANCONA, MARCHE, il 24.06.1971","ANCONA","male","MARCHE - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMITATO PER LA LEGISLAZIONE",2023-03-06 12:01:04
"http://dati.camera.it/ocd/persona.rdf/p308805","BALDELLI","ANTONIO","19710624","nato a ANCONA, ANCONA, MARCHE, il 24.06.1971","ANCONA","male","MARCHE - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","GIUNTA PER IL REGOLAMENTO",2023-03-06 12:01:04
"http://dati.camera.it/ocd/persona.rdf/p308805","BALDELLI","ANTONIO","19710624","nato a ANCONA, ANCONA, MARCHE, il 24.06.1971","ANCONA","male","MARCHE - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI)",2023-03-06 12:01:04
"http://dati.camera.it/ocd/persona.rdf/p308792","PELLICINI","ANDREA","19700128","nato a VARESE, VARESE, LOMBARDIA, il 28.01.1970","VARESE","male","LOMBARDIA 2 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","GIUNTA DELLE ELEZIONI",2023-03-06 12:01:17
"http://dati.camera.it/ocd/persona.rdf/p308792","PELLICINI","ANDREA","19700128","nato a VARESE, VARESE, LOMBARDIA, il 28.01.1970","VARESE","male","LOMBARDIA 2 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","II COMMISSIONE (GIUSTIZIA)",2023-03-06 12:01:17
"http://dati.camera.it/ocd/persona.rdf/p308937","BUONGUERRIERI","ALICE","19780904","nato a BAGNO DI ROMAGNA, FORLÌ-CESENA, EMILIA-ROMAGNA, il 04.09.1978","BAGNO DI ROMAGNA","female","EMILIA-ROMAGNA - P03","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMITATO PER LE INCOMPATIBILITA', LE INELEGGIBILITA' E LE DECADENZE",2023-03-06 12:01:19
"http://dati.camera.it/ocd/persona.rdf/p308937","BUONGUERRIERI","ALICE","19780904","nato a BAGNO DI ROMAGNA, FORLÌ-CESENA, EMILIA-ROMAGNA, il 04.09.1978","BAGNO DI ROMAGNA","female","EMILIA-ROMAGNA - P03","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","GIUNTA DELLE ELEZIONI",2023-03-06 12:01:19
"http://dati.camera.it/ocd/persona.rdf/p308937","BUONGUERRIERI","ALICE","19780904","nato a BAGNO DI ROMAGNA, FORLÌ-CESENA, EMILIA-ROMAGNA, il 04.09.1978","BAGNO DI ROMAGNA","female","EMILIA-ROMAGNA - P03","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","II COMMISSIONE (GIUSTIZIA)",2023-03-06 12:01:19
"http://dati.camera.it/ocd/persona.rdf/p200291","DE CORATO","RICCARDO","19511101","nato a ANDRIA, BARI, PUGLIA, il 01.11.1951","ANDRIA","male","LOMBARDIA 1 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMITATO PER LA LEGISLAZIONE",2023-03-06 12:01:23
"http://dati.camera.it/ocd/persona.rdf/p200291","DE CORATO","RICCARDO","19511101","nato a ANDRIA, BARI, PUGLIA, il 01.11.1951","ANDRIA","male","LOMBARDIA 1 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)",2023-03-06 12:01:23
"http://dati.camera.it/ocd/persona.rdf/p308908","SBARDELLA","LUCA","19730926","nato a ROMA, ROMA, LAZIO, il 26.09.1973","ROMA","male","LOMBARDIA 3 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMITATO PER LE INCOMPATIBILITA', LE INELEGGIBILITA' E LE DECADENZE",2023-03-15 12:00:40
"http://dati.camera.it/ocd/persona.rdf/p308908","SBARDELLA","LUCA","19730926","nato a ROMA, ROMA, LAZIO, il 26.09.1973","ROMA","male","LOMBARDIA 3 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMMISSIONE PARLAMENTARE PER L'INDIRIZZO GENERALE E LA VIGILANZA DEI SERVIZI RADIOTELEVISIVI",2023-03-15 12:00:40
"http://dati.camera.it/ocd/persona.rdf/p308908","SBARDELLA","LUCA","19730926","nato a ROMA, ROMA, LAZIO, il 26.09.1973","ROMA","male","LOMBARDIA 3 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","GIUNTA DELLE ELEZIONI",2023-03-15 12:00:40
"http://dati.camera.it/ocd/persona.rdf/p308908","SBARDELLA","LUCA","19730926","nato a ROMA, ROMA, LAZIO, il 26.09.1973","ROMA","male","LOMBARDIA 3 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)",2023-03-15 12:00:40
"http://dati.camera.it/ocd/persona.rdf/p307340","LUCASELLI","YLENJA","19760422","nato a TARANTO, TARANTO, PUGLIA, il 22.04.1976","TARANTO","female","EMILIA-ROMAGNA - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMITATO PARLAMENTARE PER I PROCEDIMENTI DI ACCUSA",2023-04-29 12:01:06
"http://dati.camera.it/ocd/persona.rdf/p307340","LUCASELLI","YLENJA","19760422","nato a TARANTO, TARANTO, PUGLIA, il 22.04.1976","TARANTO","female","EMILIA-ROMAGNA - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","GIUNTA PER LE AUTORIZZAZIONI",2023-04-29 12:01:06
"http://dati.camera.it/ocd/persona.rdf/p307340","LUCASELLI","YLENJA","19760422","nato a TARANTO, TARANTO, PUGLIA, il 22.04.1976","TARANTO","female","EMILIA-ROMAGNA - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)",2023-04-29 12:01:06
"http://dati.camera.it/ocd/persona.rdf/p308940","LOPERFIDO","EMANUELE","19751104","nato a PORDENONE, PORDENONE, FRIULI-VENEZIA-GIULIA, il 04.11.1975","PORDENONE","male","FRIULI-VENEZIA GIULIA - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","IV COMMISSIONE (DIFESA)",2023-04-30 12:00:31
"http://dati.camera.it/ocd/persona.rdf/p308940","LOPERFIDO","EMANUELE","19751104","nato a PORDENONE, PORDENONE, FRIULI-VENEZIA-GIULIA, il 04.11.1975","PORDENONE","male","FRIULI-VENEZIA GIULIA - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","III COMMISSIONE (AFFARI ESTERI E COMUNITARI)",2023-04-30 12:00:31
"http://dati.camera.it/ocd/persona.rdf/p39130","TREMONTI","GIULIO CARLO DANILO","19470818","nato a SONDRIO, SONDRIO, LOMBARDIA, il 18.08.1947","SONDRIO","male","LOMBARDIA 1 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","CONFERENZA DEI PRESIDENTI DELLE COMMISSIONI PERMANENTI",2023-04-30 12:00:33
"http://dati.camera.it/ocd/persona.rdf/p39130","TREMONTI","GIULIO CARLO DANILO","19470818","nato a SONDRIO, SONDRIO, LOMBARDIA, il 18.08.1947","SONDRIO","male","LOMBARDIA 1 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","VI COMMISSIONE (FINANZE)",2023-04-30 12:00:33
"http://dati.camera.it/ocd/persona.rdf/p39130","TREMONTI","GIULIO CARLO DANILO","19470818","nato a SONDRIO, SONDRIO, LOMBARDIA, il 18.08.1947","SONDRIO","male","LOMBARDIA 1 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","III COMMISSIONE (AFFARI ESTERI E COMUNITARI)",2023-04-30 12:00:33
"http://dati.camera.it/ocd/persona.rdf/p301558","GARDINI","ELISABETTA","19560603","nato a PADOVA, PADOVA, VENETO, il 03.06.1956","PADOVA","female","VENETO 2 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","DELEGAZIONE PARLAMENTARE PRESSO L'ASSEMBLEA DEL CONSIGLIO D'EUROPA (CDE)",2023-04-30 12:00:33
"http://dati.camera.it/ocd/persona.rdf/p301558","GARDINI","ELISABETTA","19560603","nato a PADOVA, PADOVA, VENETO, il 03.06.1956","PADOVA","female","VENETO 2 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)",2023-04-30 12:00:33
